,0
support_mean_c49,0.25143664408888894
support_mean_c887,0.2511251062222222
support_mean_c980,0.2503418585444444
support_mean_c50,0.2494301044888889
support_mean_c334,0.24911097261111115
support_mean_c7,0.24893153651111113
support_mean_c483,0.24788710475266668
support_mean_c328,0.24759951362333332
support_mean_c234,0.24675730332222223
support_mean_c396,0.24623919518888893
support_mean_c709,0.24597318679000005
support_mean_c47,0.24541233179666672
support_mean_c707,0.24376538055555552
support_mean_c459,0.24360686428471112
support_mean_c894,0.24249221540555557
support_mean_c991,0.2411954531881111
support_mean_c180,0.24102615521666668
support_mean_c184,0.23922935969999998
support_mean_c818,0.23917233814444444
support_mean_c851,0.23913955769999998
support_mean_c116,0.23848788565000006
support_mean_c714,0.23839951177777777
support_mean_c846,0.23789164281111114
support_mean_c259,0.23739310728888888
support_mean_c924,0.23716912941999999
support_mean_c680,0.23684254871777774
support_mean_c176,0.2366383459666667
support_mean_c139,0.23660930961111118
support_mean_c203,0.23645673445555554
support_mean_c786,0.23567158727777773
support_mean_c437,0.23438146286444442
support_mean_c119,0.2326116610733333
support_mean_c912,0.23222653197666665
support_mean_c721,0.23168196874444444
support_mean_c538,0.23053946461888894
support_mean_c710,0.23026748080999995
support_mean_c915,0.23015189655555557
support_mean_c567,0.22874774077444446
support_mean_c774,0.22808968308555555
support_mean_c661,0.22732181263333334
support_mean_c136,0.22697476575000006
support_mean_c647,0.22611318528666663
support_mean_c874,0.2257676174855556
support_mean_c559,0.22431026384222222
support_mean_c426,0.22390483096666666
support_mean_c217,0.2219911662711111
support_mean_c578,0.22192910761111115
support_mean_c828,0.22176781247111113
support_mean_c660,0.22066069997444449
support_mean_c641,0.21806325757777778
support_mean_c826,0.21796263848888886
support_mean_c499,0.21791642382444448
support_mean_c99,0.21755912405555555
support_mean_c850,0.21660966657555558
support_mean_c117,0.21633226715555556
support_mean_c295,0.21547239499999996
support_mean_c424,0.21484812959222224
support_mean_c574,0.21369604948888887
support_mean_c920,0.2120600398777778
support_mean_c745,0.2119367889777778
support_mean_c135,0.2116803660477778
support_mean_c373,0.21136517721111106
support_mean_c239,0.21052660929111108
support_mean_c531,0.20960489557999998
support_mean_c402,0.2094873558666667
support_mean_c973,0.20814341525697996
support_mean_c380,0.2063477657222222
support_mean_c873,0.20582967942555552
support_mean_c787,0.20549047420800004
support_mean_c781,0.2048444788444444
support_mean_c977,0.20403272941444442
support_mean_c614,0.2034508132111111
support_mean_c0,0.20301124644444443
support_mean_c996,0.20272840854444446
support_mean_c55,0.20225140862555557
support_mean_c173,0.20109149764444442
support_mean_c413,0.19977931212888886
support_mean_c470,0.1996411307166667
support_mean_c843,0.19938099834000006
support_mean_c469,0.19900173010555558
support_mean_c399,0.19866197541666666
support_mean_c358,0.19810539519888887
support_mean_c102,0.19770772736999997
support_mean_c278,0.19679662325
support_mean_c957,0.19626883739444448
support_mean_c430,0.196050145979
support_mean_c308,0.19503539334444442
support_mean_c286,0.1931696386508889
support_mean_c698,0.19303747892888887
support_mean_c627,0.19262010842744443
support_mean_c496,0.1920711042555556
support_mean_c343,0.1914367579777778
support_mean_c671,0.1914246869777778
support_mean_c383,0.19096198420444443
support_mean_c238,0.19003421243333335
support_mean_c230,0.18966157699777778
support_mean_c200,0.18803353936666667
support_mean_c824,0.18793672335555556
support_mean_c375,0.1873665633944445
support_mean_c522,0.18732061277777778
support_mean_c154,0.187256303823
support_mean_c553,0.1871436154002222
support_mean_c684,0.18695715180711106
support_mean_c4,0.1863246211397778
support_mean_c331,0.18611261506333332
support_mean_c205,0.18607290828666667
support_mean_c587,0.18569606271111114
support_mean_c900,0.18535723946666668
support_mean_c590,0.18316622752888886
support_mean_c473,0.1818715278077778
support_mean_c644,0.18139163927555557
support_mean_c885,0.1812969201677778
support_mean_c879,0.18114939294777777
support_mean_c704,0.18088512666022222
support_mean_c801,0.18013756808
support_mean_c458,0.17879111991377777
support_mean_c861,0.17876133681222225
support_mean_c932,0.17860159504444448
support_mean_c917,0.17742786421433335
support_mean_c580,0.17714489176333334
support_mean_c610,0.17710385947666668
support_mean_c974,0.17595419836666665
support_mean_c747,0.17558253020666667
support_mean_c270,0.1749930236277778
support_mean_c463,0.17431345289
support_mean_c26,0.17405726614166667
support_mean_c233,0.17345250458844447
support_mean_c625,0.17287090296333332
support_mean_c643,0.1728676082307778
support_mean_c789,0.17225121347777775
support_mean_c699,0.17165917726666668
support_mean_c904,0.1710405322222222
support_mean_c919,0.16842833602222224
support_mean_c591,0.16824844512222223
support_mean_c558,0.16777030605555557
support_mean_c211,0.16770460552000002
support_mean_c726,0.16708185983688886
support_mean_c616,0.16704056806666667
support_mean_c989,0.16689348593688888
support_mean_c523,0.1665239678888889
support_mean_c993,0.16603065414444446
